timestamp_utc,session_id,entry_type,elapsed_seconds,total_pool_size,active_count,visible_count,inactive_count,peak_active_count,pool_miss_count,pool_expansion_count,average_active_count,average_visible_count,max_visible_count,details
2026-03-25T14:15:46.0867149Z,20260325_141525_513,PLAYER_HIT_IGNORED,20.624,80,60,26,18,74,1,1,,,,position=(0.05;0.59)
2026-03-25T14:15:46.4577205Z,20260325_141525_513,SAMPLE,21.001,80,61,25,19,74,1,1,,,,
2026-03-25T14:15:47.4629254Z,20260325_141525_513,SAMPLE,22.006,80,59,23,19,74,1,1,,,,
2026-03-25T14:15:48.3858010Z,20260325_141525_513,PLAYER_HIT_IGNORED,22.924,80,60,22,17,74,1,1,,,,position=(0.11;0.54)
2026-03-25T14:15:48.4551801Z,20260325_141525_513,SAMPLE,23.000,80,60,22,18,74,1,1,,,,
2026-03-25T14:15:49.4555078Z,20260325_141525_513,SAMPLE,24.000,80,59,30,21,74,1,1,,,,
2026-03-25T14:15:50.4587233Z,20260325_141525_513,SAMPLE,25.002,80,61,31,18,74,1,1,,,,
2026-03-25T14:15:51.4620914Z,20260325_141525_513,SAMPLE,26.006,80,63,28,17,74,1,1,,,,
2026-03-25T14:15:52.4605004Z,20260325_141525_513,SAMPLE,27.005,80,64,28,16,74,1,1,,,,
2026-03-25T14:15:53.4571489Z,20260325_141525_513,SAMPLE,28.001,80,67,30,11,74,1,1,,,,
2026-03-25T14:15:53.6258425Z,20260325_141525_513,SESSION_END,28.170,80,68,29,11,74,1,1,55.107,24.429,33,samples=28;reason=spawning_stopped
2026-03-25T14:15:54.0734320Z,20260325_141554_073,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:15:55.0316549Z,20260325_141554_073,SAMPLE,1.004,64,8,0,56,8,0,0,,,,
2026-03-25T14:15:56.0339049Z,20260325_141554_073,SAMPLE,2.006,64,17,1,47,17,0,0,,,,
2026-03-25T14:15:57.0304330Z,20260325_141554_073,SAMPLE,3.003,64,25,5,39,25,0,0,,,,
2026-03-25T14:15:58.0345591Z,20260325_141554_073,SAMPLE,4.006,64,33,12,31,33,0,0,,,,
2026-03-25T14:15:59.0329378Z,20260325_141554_073,SAMPLE,5.005,64,40,20,23,41,0,0,,,,
2026-03-25T14:16:00.0302104Z,20260325_141554_073,SAMPLE,6.003,64,46,26,18,46,0,0,,,,
2026-03-25T14:16:01.0330582Z,20260325_141554_073,SAMPLE,7.005,64,48,23,16,48,0,0,,,,
2026-03-25T14:16:02.0315455Z,20260325_141554_073,SAMPLE,8.004,64,50,27,13,51,0,0,,,,
2026-03-25T14:16:02.2578597Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.223,64,51,28,12,52,0,0,,,,position=(0.04;0.59)
2026-03-25T14:16:02.5585894Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.524,64,52,27,10,53,0,0,,,,position=(-0.12;0.50)
2026-03-25T14:16:02.7363828Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.701,64,52,26,11,53,0,0,,,,position=(0.07;0.60)
2026-03-25T14:16:03.0291062Z,20260325_141554_073,SAMPLE,9.002,64,54,25,10,54,0,0,,,,
2026-03-25T14:16:03.3791303Z,20260325_141554_073,PLAYER_HIT_IGNORED,9.345,64,55,26,8,56,0,0,,,,position=(-0.12;0.53)
2026-03-25T14:16:04.0274102Z,20260325_141554_073,SAMPLE,10.000,64,58,29,5,58,0,0,,,,
2026-03-25T14:16:04.8793618Z,20260325_141554_073,PLAYER_HIT_IGNORED,10.845,64,60,31,2,62,0,0,,,,position=(0.13;0.47)
2026-03-25T14:16:05.0316841Z,20260325_141554_073,SAMPLE,11.004,64,60,27,2,62,0,0,,,,
2026-03-25T14:16:06.0305002Z,20260325_141554_073,SAMPLE,12.003,64,61,26,2,62,0,0,,,,
2026-03-25T14:16:06.5362068Z,20260325_141554_073,POOL_EMPTY,12.508,64,62,28,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:16:06.5472906Z,20260325_141554_073,POOL_EXPAND,12.508,80,62,28,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:16:07.0323509Z,20260325_141554_073,SAMPLE,13.005,80,63,30,17,64,1,1,,,,
2026-03-25T14:16:07.5187661Z,20260325_141554_073,PLAYER_HIT_IGNORED,13.485,80,60,30,18,64,1,1,,,,position=(0.03;0.61)
2026-03-25T14:16:08.0322544Z,20260325_141554_073,SAMPLE,14.004,80,59,24,19,64,1,1,,,,
2026-03-25T14:16:09.0332014Z,20260325_141554_073,SAMPLE,15.006,80,60,24,19,64,1,1,,,,
2026-03-25T14:16:09.0951392Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.060,80,60,24,18,64,1,1,,,,position=(-0.13;0.34)
2026-03-25T14:16:09.5380790Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.504,80,58,25,20,64,1,1,,,,position=(0.03;0.59)
2026-03-25T14:16:09.9942524Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.960,80,58,27,21,64,1,1,,,,position=(0.13;0.44)
2026-03-25T14:16:10.0307995Z,20260325_141554_073,SAMPLE,16.003,80,58,24,20,64,1,1,,,,
2026-03-25T14:16:10.9409367Z,20260325_141554_073,PLAYER_HIT_IGNORED,16.906,80,56,20,21,64,1,1,,,,position=(-0.01;0.60)
2026-03-25T14:16:11.0286749Z,20260325_141554_073,SAMPLE,17.001,80,55,20,23,64,1,1,,,,
2026-03-25T14:16:12.0284881Z,20260325_141554_073,SAMPLE,18.001,80,59,25,21,64,1,1,,,,
2026-03-25T14:16:13.0318952Z,20260325_141554_073,SAMPLE,19.004,80,60,27,20,64,1,1,,,,
2026-03-25T14:16:13.6016653Z,20260325_141554_073,PLAYER_HIT_IGNORED,19.564,80,59,30,19,64,1,1,,,,position=(-0.10;0.35)
2026-03-25T14:16:14.0323831Z,20260325_141554_073,SAMPLE,20.004,80,61,29,19,64,1,1,,,,
2026-03-25T14:16:14.6702212Z,20260325_141554_073,SESSION_END,20.642,80,59,26,20,64,1,1,48.750,21.200,30,samples=20;reason=spawning_stopped
2026-03-25T14:16:14.6913225Z,ROLLING_10,ROLLING_AVG_10,20.642,80,53,22,27,70,1,1,53.113,22.262,32,sessions=1-10;avg_duration=31.464
2026-03-25T14:16:15.1283109Z,20260325_141615_127,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:16:16.0758587Z,20260325_141615_127,SAMPLE,1.003,64,8,0,56,8,0,0,,,,
2026-03-25T14:16:17.0761906Z,20260325_141615_127,SAMPLE,2.003,64,16,0,48,16,0,0,,,,
2026-03-25T14:16:18.0783183Z,20260325_141615_127,SAMPLE,3.006,64,25,3,39,25,0,0,,,,
2026-03-25T14:16:19.0778825Z,20260325_141615_127,SAMPLE,4.005,64,33,11,31,33,0,0,,,,
2026-03-25T14:16:20.0738156Z,20260325_141615_127,SAMPLE,5.002,64,40,20,23,41,0,0,,,,
2026-03-25T14:16:21.0788780Z,20260325_141615_127,SAMPLE,6.007,64,43,21,21,43,0,0,,,,
2026-03-25T14:16:22.0758170Z,20260325_141615_127,SAMPLE,7.003,64,46,20,18,46,0,0,,,,
2026-03-25T14:16:23.0772865Z,20260325_141615_127,SAMPLE,8.005,64,49,25,15,49,0,0,,,,
2026-03-25T14:16:23.3527484Z,20260325_141615_127,PLAYER_HIT_IGNORED,8.274,64,50,25,12,51,0,0,,,,position=(-0.13;0.31)
2026-03-25T14:16:23.4923079Z,20260325_141615_127,PLAYER_HIT_IGNORED,8.413,64,49,23,12,51,0,0,,,,position=(0.06;0.59)
2026-03-25T14:16:24.0731610Z,20260325_141615_127,SAMPLE,9.001,64,51,26,12,51,0,0,,,,
2026-03-25T14:16:25.0773811Z,20260325_141615_127,SAMPLE,10.005,64,55,24,9,55,0,0,,,,
2026-03-25T14:16:26.0777816Z,20260325_141615_127,SAMPLE,11.005,64,58,20,5,58,0,0,,,,
2026-03-25T14:16:27.0774492Z,20260325_141615_127,SAMPLE,12.004,64,61,24,2,62,0,0,,,,
2026-03-25T14:16:28.0754888Z,20260325_141615_127,SAMPLE,13.002,64,62,26,1,63,0,0,,,,
2026-03-25T14:16:28.2153408Z,20260325_141615_127,PLAYER_HIT_IGNORED,13.136,64,61,26,1,63,0,0,,,,position=(0.03;0.61)
2026-03-25T14:16:29.0730727Z,20260325_141615_127,SAMPLE,14.000,64,61,23,1,63,0,0,,,,
2026-03-25T14:16:29.5566062Z,20260325_141615_127,POOL_EMPTY,14.484,64,63,22,0,63,1,0,,,,pool empty; requesting expansion
2026-03-25T14:16:29.5691596Z,20260325_141615_127,POOL_EXPAND,14.484,80,63,22,16,63,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:16:30.0761103Z,20260325_141615_127,SAMPLE,15.003,80,64,24,16,64,1,1,,,,
2026-03-25T14:16:31.0776606Z,20260325_141615_127,SAMPLE,16.004,80,67,28,12,68,1,1,,,,
2026-03-25T14:16:32.0745355Z,20260325_141615_127,SAMPLE,17.002,80,65,28,14,68,1,1,,,,
2026-03-25T14:16:33.0784590Z,20260325_141615_127,SAMPLE,18.006,80,64,22,15,68,1,1,,,,
2026-03-25T14:16:33.4719035Z,20260325_141615_127,PLAYER_HIT_IGNORED,18.393,80,65,30,14,68,1,1,,,,position=(0.06;0.60)
2026-03-25T14:16:33.7312688Z,20260325_141615_127,PLAYER_HIT_IGNORED,18.653,80,63,28,15,68,1,1,,,,position=(-0.03;0.60)
2026-03-25T14:16:34.0795816Z,20260325_141615_127,SAMPLE,19.007,80,63,26,17,68,1,1,,,,
2026-03-25T14:16:35.0743282Z,20260325_141615_127,PLAYER_HIT_IGNORED,19.995,80,64,28,15,68,1,1,,,,position=(-0.12;0.42)
2026-03-25T14:16:35.0855197Z,20260325_141615_127,SAMPLE,20.002,80,64,27,15,68,1,1,,,,
2026-03-25T14:16:35.4792958Z,20260325_141615_127,SESSION_END,20.406,80,66,26,12,68,1,1,49.750,19.900,28,samples=20;reason=spawning_stopped
2026-03-25T14:16:35.9140037Z,20260325_141635_914,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:16:36.8726800Z,20260325_141635_914,SAMPLE,1.003,64,9,0,55,9,0,0,,,,
2026-03-25T14:16:37.8746724Z,20260325_141635_914,SAMPLE,2.004,64,17,2,47,17,0,0,,,,
2026-03-25T14:16:38.8723244Z,20260325_141635_914,SAMPLE,3.003,64,25,5,39,25,0,0,,,,
2026-03-25T14:16:39.8727895Z,20260325_141635_914,SAMPLE,4.003,64,33,16,31,33,0,0,,,,
2026-03-25T14:16:40.8711879Z,20260325_141635_914,PLAYER_HIT_IGNORED,4.995,64,39,19,23,40,0,0,,,,position=(0.13;0.48)
2026-03-25T14:16:40.8807358Z,20260325_141635_914,SAMPLE,5.001,64,39,18,23,40,0,0,,,,
2026-03-25T14:16:41.8732657Z,20260325_141635_914,SAMPLE,6.003,64,39,22,23,40,0,0,,,,
2026-03-25T14:16:42.7370145Z,20260325_141635_914,PLAYER_HIT_IGNORED,6.860,64,40,21,22,41,0,0,,,,position=(-0.08;0.58)
2026-03-25T14:16:42.8739233Z,20260325_141635_914,SAMPLE,7.004,64,40,19,22,41,0,0,,,,
2026-03-25T14:16:43.8714449Z,20260325_141635_914,SAMPLE,8.002,64,43,19,20,43,0,0,,,,
2026-03-25T14:16:44.8705015Z,20260325_141635_914,SAMPLE,9.001,64,47,25,16,48,0,0,,,,
2026-03-25T14:16:45.8726857Z,20260325_141635_914,SAMPLE,10.002,64,50,25,12,51,0,0,,,,
2026-03-25T14:16:46.0974209Z,20260325_141635_914,PLAYER_HIT_IGNORED,10.220,64,49,25,13,51,0,0,,,,position=(-0.04;0.61)
2026-03-25T14:16:46.8751521Z,20260325_141635_914,SAMPLE,11.005,64,54,26,10,54,0,0,,,,
2026-03-25T14:16:47.8715074Z,20260325_141635_914,SAMPLE,12.002,64,57,21,6,57,0,0,,,,
2026-03-25T14:16:48.8718215Z,20260325_141635_914,SAMPLE,13.001,64,61,21,3,61,0,0,,,,
2026-03-25T14:16:49.3585230Z,20260325_141635_914,POOL_EMPTY,13.488,64,62,22,0,63,1,0,,,,pool empty; requesting expansion
2026-03-25T14:16:49.3702888Z,20260325_141635_914,POOL_EXPAND,13.488,80,62,22,16,63,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:16:49.8733904Z,20260325_141635_914,SAMPLE,14.003,80,65,24,15,65,1,1,,,,
2026-03-25T14:16:50.8716042Z,20260325_141635_914,SAMPLE,15.001,80,66,27,13,67,1,1,,,,
2026-03-25T14:16:51.8737131Z,20260325_141635_914,SAMPLE,16.003,80,66,26,14,67,1,1,,,,
2026-03-25T14:16:52.8726088Z,20260325_141635_914,SAMPLE,17.002,80,67,28,12,68,1,1,,,,
2026-03-25T14:16:53.8702092Z,20260325_141635_914,SAMPLE,18.000,80,67,28,12,69,1,1,,,,
2026-03-25T14:16:54.8703697Z,20260325_141635_914,SAMPLE,19.000,80,66,24,14,69,1,1,,,,
2026-03-25T14:16:55.8746477Z,20260325_141635_914,SAMPLE,20.004,80,67,24,11,69,1,1,,,,
2026-03-25T14:16:56.3967582Z,20260325_141635_914,SESSION_END,20.526,80,65,24,14,69,1,1,48.900,20.000,28,samples=20;reason=spawning_stopped
2026-03-25T14:16:56.8356835Z,20260325_141656_834,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:16:57.7890617Z,20260325_141656_834,SAMPLE,1.000,64,8,1,56,8,0,0,,,,
2026-03-25T14:16:58.7895658Z,20260325_141656_834,SAMPLE,2.001,64,17,3,47,17,0,0,,,,
2026-03-25T14:16:59.7906169Z,20260325_141656_834,SAMPLE,3.002,64,25,6,39,25,0,0,,,,
2026-03-25T14:17:00.7915106Z,20260325_141656_834,SAMPLE,4.003,64,33,13,31,33,0,0,,,,
2026-03-25T14:17:01.7926068Z,20260325_141656_834,SAMPLE,5.004,64,39,20,24,39,0,0,,,,
2026-03-25T14:17:02.5814701Z,20260325_141656_834,PLAYER_HIT_IGNORED,5.785,64,43,22,20,44,0,0,,,,position=(0.05;0.58)
2026-03-25T14:17:02.7885612Z,20260325_141656_834,SAMPLE,6.000,64,43,23,20,44,0,0,,,,
2026-03-25T14:17:03.2344699Z,20260325_141656_834,PLAYER_HIT_IGNORED,6.439,64,44,24,18,46,0,0,,,,position=(-0.13;0.52)
2026-03-25T14:17:03.7151988Z,20260325_141656_834,PLAYER_HIT_IGNORED,6.920,64,46,25,17,47,0,0,,,,position=(0.13;0.36)
2026-03-25T14:17:03.7904796Z,20260325_141656_834,SAMPLE,7.001,64,47,24,16,47,0,0,,,,
2026-03-25T14:17:04.3385394Z,20260325_141656_834,PLAYER_HIT_IGNORED,7.544,64,47,24,16,48,0,0,,,,position=(-0.11;0.54)
2026-03-25T14:17:04.6385472Z,20260325_141656_834,PLAYER_HIT_IGNORED,7.844,64,46,24,15,48,0,0,,,,position=(0.13;0.44)
2026-03-25T14:17:04.7955650Z,20260325_141656_834,SAMPLE,8.007,64,47,24,17,48,0,0,,,,
2026-03-25T14:17:05.7909914Z,20260325_141656_834,SAMPLE,9.003,64,51,20,13,51,0,0,,,,
2026-03-25T14:17:06.7914417Z,20260325_141656_834,SAMPLE,10.002,64,53,26,10,53,0,0,,,,
2026-03-25T14:17:07.7903816Z,20260325_141656_834,SAMPLE,11.001,64,56,27,7,56,0,0,,,,
2026-03-25T14:17:08.7934645Z,20260325_141656_834,SAMPLE,12.004,64,58,26,5,58,0,0,,,,
2026-03-25T14:17:09.7914479Z,20260325_141656_834,SAMPLE,13.002,64,57,25,6,59,0,0,,,,
2026-03-25T14:17:10.7920150Z,20260325_141656_834,SAMPLE,14.003,64,59,21,4,61,0,0,,,,
2026-03-25T14:17:11.7911696Z,20260325_141656_834,SAMPLE,15.002,64,61,23,2,61,0,0,,,,
2026-03-25T14:17:12.2166504Z,20260325_141656_834,PLAYER_HIT_IGNORED,15.422,64,60,25,2,62,0,0,,,,position=(0.12;0.50)
2026-03-25T14:17:12.7930758Z,20260325_141656_834,SAMPLE,16.005,64,61,22,3,62,0,0,,,,
2026-03-25T14:17:13.5009922Z,20260325_141656_834,POOL_EMPTY,16.712,64,63,25,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:17:13.5120524Z,20260325_141656_834,POOL_EXPAND,16.712,80,63,25,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:17:13.7920255Z,20260325_141656_834,SAMPLE,17.003,80,65,28,15,65,1,1,,,,
2026-03-25T14:17:14.6794780Z,20260325_141656_834,PLAYER_HIT_IGNORED,17.884,80,66,29,12,67,1,1,,,,position=(0.02;0.60)
2026-03-25T14:17:14.7915877Z,20260325_141656_834,SAMPLE,18.003,80,66,30,13,67,1,1,,,,
2026-03-25T14:17:15.7914773Z,20260325_141656_834,SAMPLE,19.003,80,70,30,10,70,1,1,,,,
2026-03-25T14:17:16.7904100Z,20260325_141656_834,SAMPLE,20.002,80,70,33,8,72,1,1,,,,
2026-03-25T14:17:17.7912647Z,20260325_141656_834,SAMPLE,21.003,80,68,28,11,72,1,1,,,,
2026-03-25T14:17:18.7764221Z,20260325_141656_834,PLAYER_HIT_IGNORED,21.980,80,65,31,14,72,1,1,,,,position=(0.08;0.57)
2026-03-25T14:17:18.7870761Z,20260325_141656_834,SESSION_END,21.988,80,65,30,14,72,1,1,50.190,21.571,33,samples=21;reason=spawning_stopped
2026-03-25T14:17:19.2327118Z,20260325_141719_232,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:17:20.1625184Z,20260325_141719_232,SAMPLE,1.000,64,8,0,56,8,0,0,,,,
2026-03-25T14:17:21.1659076Z,20260325_141719_232,SAMPLE,2.003,64,17,1,47,17,0,0,,,,
2026-03-25T14:17:22.1624032Z,20260325_141719_232,SAMPLE,3.001,64,25,5,39,25,0,0,,,,
2026-03-25T14:17:23.1650148Z,20260325_141719_232,SAMPLE,4.003,64,33,12,31,33,0,0,,,,
2026-03-25T14:17:24.1661527Z,20260325_141719_232,SAMPLE,5.004,64,41,21,23,41,0,0,,,,
2026-03-25T14:17:24.5262660Z,20260325_141719_232,PLAYER_HIT_IGNORED,5.359,64,41,22,21,43,0,0,,,,position=(-0.12;0.53)
2026-03-25T14:17:25.1641685Z,20260325_141719_232,SAMPLE,6.002,64,44,20,19,45,0,0,,,,
2026-03-25T14:17:26.1679203Z,20260325_141719_232,SAMPLE,7.006,64,48,22,15,48,0,0,,,,
2026-03-25T14:17:27.1677145Z,20260325_141719_232,SAMPLE,8.006,64,49,23,14,49,0,0,,,,
2026-03-25T14:17:28.1635191Z,20260325_141719_232,SAMPLE,9.001,64,52,24,11,52,0,0,,,,
2026-03-25T14:17:29.1676950Z,20260325_141719_232,SAMPLE,10.005,64,56,27,7,57,0,0,,,,
2026-03-25T14:17:30.1663138Z,20260325_141719_232,SAMPLE,11.004,64,61,29,2,61,0,0,,,,
2026-03-25T14:17:30.7625128Z,20260325_141719_232,PLAYER_HIT_IGNORED,11.594,64,62,27,0,63,0,0,,,,position=(0.12;0.36)
2026-03-25T14:17:31.1667221Z,20260325_141719_232,SAMPLE,12.004,64,62,26,1,63,0,0,,,,
2026-03-25T14:17:31.3650894Z,20260325_141719_232,PLAYER_HIT_IGNORED,12.196,64,61,25,2,63,0,0,,,,position=(0.04;0.59)
2026-03-25T14:17:32.1108187Z,20260325_141719_232,SESSION_END,12.949,64,61,24,1,63,0,0,41.333,17.500,29,samples=12;reason=spawning_stopped
2026-03-25T14:17:32.5481072Z,20260325_141732_548,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:17:33.5057078Z,20260325_141732_548,SAMPLE,1.005,64,8,0,56,8,0,0,,,,
2026-03-25T14:17:34.5011395Z,20260325_141732_548,SAMPLE,2.000,64,16,2,48,16,0,0,,,,
2026-03-25T14:17:35.5011075Z,20260325_141732_548,SAMPLE,3.001,64,25,7,39,25,0,0,,,,
2026-03-25T14:17:36.5063542Z,20260325_141732_548,SAMPLE,4.006,64,33,13,31,33,0,0,,,,
2026-03-25T14:17:37.5051329Z,20260325_141732_548,SAMPLE,5.004,64,39,21,24,40,0,0,,,,
2026-03-25T14:17:38.0454405Z,20260325_141732_548,PLAYER_HIT_IGNORED,5.538,64,41,26,22,42,0,0,,,,position=(0.01;0.60)
2026-03-25T14:17:38.5042134Z,20260325_141732_548,SAMPLE,6.003,64,43,26,20,43,0,0,,,,
2026-03-25T14:17:39.0283085Z,20260325_141732_548,PLAYER_HIT_IGNORED,6.520,64,42,24,20,44,0,0,,,,position=(0.01;0.59)
2026-03-25T14:17:39.5055157Z,20260325_141732_548,PLAYER_HIT_IGNORED,6.999,64,43,22,19,44,0,0,,,,position=(0.13;0.43)
2026-03-25T14:17:39.5160657Z,20260325_141732_548,SAMPLE,7.005,64,42,20,19,44,0,0,,,,
2026-03-25T14:17:40.5041673Z,20260325_141732_548,SAMPLE,8.004,64,45,24,18,46,0,0,,,,
2026-03-25T14:17:41.2269098Z,20260325_141732_548,PLAYER_HIT_IGNORED,8.720,64,46,27,17,47,0,0,,,,position=(-0.10;0.57)
2026-03-25T14:17:41.5062482Z,20260325_141732_548,SAMPLE,9.005,64,48,27,16,48,0,0,,,,
2026-03-25T14:17:42.5034286Z,20260325_141732_548,SAMPLE,10.002,64,51,23,11,52,0,0,,,,
2026-03-25T14:17:43.5038098Z,20260325_141732_548,SAMPLE,11.002,64,54,30,9,54,0,0,,,,
2026-03-25T14:17:44.4864855Z,20260325_141732_548,PLAYER_HIT_IGNORED,11.979,64,57,30,5,59,0,0,,,,position=(-0.13;0.40)
2026-03-25T14:17:44.5040236Z,20260325_141732_548,SAMPLE,12.003,64,57,29,5,59,0,0,,,,
2026-03-25T14:17:45.5062530Z,20260325_141732_548,SAMPLE,13.005,64,57,22,7,59,0,0,,,,
2026-03-25T14:17:46.5062928Z,20260325_141732_548,SAMPLE,14.005,64,59,25,3,59,0,0,,,,
2026-03-25T14:17:47.2982534Z,20260325_141732_548,POOL_EMPTY,14.797,64,63,33,0,63,1,0,,,,pool empty; requesting expansion
2026-03-25T14:17:47.3088012Z,20260325_141732_548,POOL_EXPAND,14.797,80,63,33,16,63,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:17:47.5040401Z,20260325_141732_548,SAMPLE,15.003,80,63,33,16,65,1,1,,,,
2026-03-25T14:17:48.5055904Z,20260325_141732_548,SAMPLE,16.004,80,63,28,15,66,1,1,,,,
2026-03-25T14:17:49.5053514Z,20260325_141732_548,SAMPLE,17.004,80,66,29,13,66,1,1,,,,
2026-03-25T14:17:50.5017678Z,20260325_141732_548,SAMPLE,18.002,80,67,31,13,67,1,1,,,,
2026-03-25T14:17:51.5052167Z,20260325_141732_548,SAMPLE,19.004,80,69,32,11,69,1,1,,,,
2026-03-25T14:17:51.6074142Z,20260325_141732_548,PLAYER_HIT_IGNORED,19.098,80,68,32,11,70,1,1,,,,position=(-0.08;0.58)
2026-03-25T14:17:52.4234942Z,20260325_141732_548,PLAYER_HIT_IGNORED,19.916,80,70,30,8,71,1,1,,,,position=(-0.11;0.54)
2026-03-25T14:17:52.5030607Z,20260325_141732_548,SAMPLE,20.002,80,70,28,9,71,1,1,,,,
2026-03-25T14:17:53.5060174Z,20260325_141732_548,SAMPLE,21.004,80,70,32,9,73,1,1,,,,
2026-03-25T14:17:54.5025944Z,20260325_141732_548,SAMPLE,22.001,80,67,27,12,73,1,1,,,,
2026-03-25T14:17:55.5052917Z,20260325_141732_548,SAMPLE,23.005,80,66,26,13,73,1,1,,,,
2026-03-25T14:17:56.5056550Z,20260325_141732_548,SAMPLE,24.005,80,66,27,12,73,1,1,,,,
2026-03-25T14:17:56.6077694Z,20260325_141732_548,PLAYER_HIT_IGNORED,24.100,80,65,27,12,73,1,1,,,,position=(0.12;0.51)
2026-03-25T14:17:57.5019127Z,20260325_141732_548,SAMPLE,25.001,80,67,31,13,73,1,1,,,,
2026-03-25T14:17:58.0043206Z,20260325_141732_548,PLAYER_HIT_IGNORED,25.497,80,68,32,10,73,1,1,,,,position=(-0.12;0.38)
2026-03-25T14:17:58.5034023Z,20260325_141732_548,SAMPLE,26.002,80,68,31,10,73,1,1,,,,
2026-03-25T14:17:59.5019074Z,20260325_141732_548,SAMPLE,27.001,80,67,29,11,73,1,1,,,,
2026-03-25T14:18:00.5089497Z,20260325_141732_548,SAMPLE,28.008,80,71,29,9,73,1,1,,,,
2026-03-25T14:18:01.5014658Z,20260325_141732_548,SAMPLE,29.000,80,70,29,9,73,1,1,,,,
2026-03-25T14:18:02.0650745Z,20260325_141732_548,PLAYER_HIT_IGNORED,29.558,80,70,33,9,73,1,1,,,,position=(0.12;0.53)
2026-03-25T14:18:02.5025052Z,20260325_141732_548,SAMPLE,30.002,80,71,33,8,73,1,1,,,,
2026-03-25T14:18:03.5077696Z,20260325_141732_548,SAMPLE,31.006,80,74,31,5,75,1,1,,,,
2026-03-25T14:18:04.5052710Z,20260325_141732_548,SAMPLE,32.004,80,74,31,6,76,1,1,,,,
2026-03-25T14:18:04.7452998Z,20260325_141732_548,PLAYER_HIT_IGNORED,32.239,80,72,31,6,76,1,1,,,,position=(-0.13;0.33)
2026-03-25T14:18:04.8230533Z,20260325_141732_548,PLAYER_HIT_IGNORED,32.316,80,71,31,7,76,1,1,,,,position=(-0.13;0.41)
2026-03-25T14:18:05.5070994Z,20260325_141732_548,SAMPLE,33.006,80,70,28,9,76,1,1,,,,
2026-03-25T14:18:05.6878326Z,20260325_141732_548,PLAYER_HIT_IGNORED,33.178,80,68,30,9,76,1,1,,,,position=(-0.11;0.54)
2026-03-25T14:18:05.9056082Z,20260325_141732_548,SESSION_END,33.338,80,67,0,12,76,1,1,56.848,25.273,33,samples=33;reason=spawner_destroyed
